#MCS	Cells_reaching_warning_height
0	0
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	0
11700	0
11800	0
11900	0
12000	0
12100	0
12200	0
12300	0
12400	0
12500	0
12600	0
12700	0
12800	0
12900	0
13000	0
13100	0
13200	0
13300	0
13400	0
13500	0
13600	0
13700	0
13800	0
13900	0
14000	0
14100	0
14200	0
14300	0
14400	0
14500	0
14600	0
14700	0
14800	0
14900	0
15000	0
15100	0
15200	0
15300	0
15400	0
15500	0
15600	0
15700	0
15800	0
15900	0
16000	0
16100	0
16200	0
16300	0
16400	0
16500	0
16600	0
16700	0
16800	0
16900	0
17000	0
17100	0
17200	0
17300	0
17400	0
17500	0
17600	0
17700	0
17800	0
17900	0
18000	0
18100	0
18200	0
18300	0
18400	0
18500	0
18600	0
18700	0
18800	0
18900	0
19000	0
19100	0
19200	0
19300	0
19400	0
19500	0
19600	0
19700	0
19800	0
19900	0
20000	0
20100	0
20200	0
20300	0
20400	0
20500	0
20600	0
20700	0
20800	0
20900	0
21000	0
21100	0
21200	0
21300	0
21400	0
21500	0
21600	0
21700	0
21800	0
21900	0
22000	0
22100	0
22200	0
22300	0
22400	0
22500	0
22600	0
22700	0
22800	0
22900	0
23000	0
23100	0
23200	0
23300	0
23400	0
23500	0
23600	0
23700	0
23800	0
23900	0
24000	0
24100	0
24200	0
24300	0
24400	0
24500	0
24600	0
24700	0
24800	0
24900	0
25000	0
25100	0
25200	0
25300	0
25400	0
25500	0
25600	0
25700	0
25800	0
25900	0
26000	0
26100	0
26200	0
26300	0
26400	0
26500	0
26600	0
26700	0
26800	0
26900	0
27000	0
27100	0
27200	0
27300	0
27400	0
27500	0
27600	0
27700	0
27800	0
27900	0
28000	0
28100	0
28200	0
28300	0
28400	0
28500	0
28600	0
28700	0
28800	0
28900	0
29000	0
29100	0
29200	0
29300	0
29400	0
29500	0
29600	0
29700	0
29800	0
29900	0
30000	0
30100	0
30200	0
30300	0
30400	0
30500	0
30600	0
30700	0
30800	0
30900	0
31000	0
31100	0
31200	0
31300	0
31400	0
31500	0
31600	0
31700	0
31800	0
31900	0
32000	0
32100	0
32200	0
32300	0
32400	0
32500	0
32600	0
32700	0
32800	0
32900	0
33000	0
33100	0
33200	0
33300	0
33400	0
33500	0
33600	0
33700	0
33800	0
33900	0
34000	0
34100	0
34200	0
34300	0
34400	0
34500	0
34600	0
34700	0
34800	0
34900	0
35000	0
35100	0
35200	0
35300	0
35400	0
35500	0
35600	0
35700	0
35800	0
35900	0
36000	0
36100	0
36200	0
36300	0
36400	0
36500	0
36600	0
36700	0
36800	0
36900	0
37000	0
37100	0
37200	0
37300	0
37400	0
37500	0
37600	0
37700	0
37800	0
37900	0
38000	0
38100	0
38200	0
38300	0
38400	0
38500	0
38600	0
38700	0
38800	0
38900	0
39000	0
39100	0
39200	0
39300	0
39400	0
39500	0
39600	0
39700	0
39800	0
39900	0
40000	0
40100	0
40200	0
40300	0
40400	0
40500	0
40600	0
40700	0
40800	0
40900	0
41000	0
41100	0
41200	0
41300	0
41400	0
41500	0
41600	0
41700	0
41800	0
41900	0
42000	0
42100	0
42200	0
42300	0
42400	0
42500	0
42600	0
42700	0
42800	0
42900	0
43000	0
43100	0
43200	0
43300	0
43400	0
43500	0
43600	0
43700	0
43800	0
43900	0
44000	0
44100	0
44200	0
44300	0
44400	0
44500	0
44600	0
44700	0
44800	0
44900	0
45000	0
45100	0
45200	0
45300	0
45400	0
45500	0
45600	0
45700	0
45800	0
45900	0
46000	0
46100	0
46200	0
46300	0
46400	0
46500	0
46600	0
46700	0
46800	0
46900	0
47000	0
47100	0
47200	0
47300	0
47400	0
47500	0
47600	0
47700	0
47800	0
47900	0
48000	0
48100	0
48200	0
48300	0
48400	0
48500	0
48600	0
48700	0
48800	0
48900	0
49000	0
49100	0
49200	0
49300	0
49400	0
49500	0
49600	0
49700	0
49800	0
49900	0
50000	0
50100	0
50200	0
50300	0
50400	0
50500	0
50600	0
50700	0
50800	0
50900	0
51000	0
51100	0
51200	0
51300	0
51400	0
51500	0
51600	0
51700	0
51800	0
51900	0
52000	0
52100	0
52200	0
52300	0
52400	0
52500	0
52600	0
52700	0
52800	0
52900	0
53000	0
53100	0
53200	0
53300	0
53400	0
53500	0
53600	0
53700	0
53800	0
53900	0
54000	0
54100	0
54200	0
54300	0
54400	0
54500	0
54600	0
54700	0
54800	0
54900	0
55000	0
55100	0
55200	0
55300	0
55400	0
55500	0
55600	0
55700	0
55800	0
55900	0
56000	0
56100	0
56200	0
56300	0
56400	0
56500	0
56600	0
56700	0
56800	0
56900	0
57000	0
57100	0
57200	0
57300	0
57400	0
57500	0
57600	0
57700	0
57800	0
57900	0
58000	0
58100	0
58200	0
58300	0
58400	0
58500	0
58600	0
58700	0
58800	0
58900	0
59000	0
59100	0
59200	0
59300	0
59400	0
59500	0
59600	0
59700	0
59800	0
59900	0
60000	0
60100	0
60200	0
60300	0
60400	0
60500	0
60600	0
60700	0
60800	0
60900	0
61000	0
61100	0
61200	0
61300	0
61400	0
61500	0
61600	0
61700	0
61800	0
61900	0
62000	0
62100	0
62200	0
62300	0
62400	0
62500	0
62600	0
62700	0
62800	0
62900	0
63000	0
63100	0
63200	0
63300	0
63400	0
63500	0
63600	0
63700	0
63800	0
63900	0
64000	0
64100	0
64200	0
64300	0
64400	0
64500	0
64600	0
64700	0
64800	0
64900	0
65000	0
65100	1
65200	1
65300	0
65400	0
65500	0
65600	0
65700	0
65800	1
65900	0
66000	0
66100	0
66200	1
66300	1
66400	0
66500	1
66600	1
66700	1
66800	1
66900	1
67000	0
67100	0
67200	0
67300	0
67400	0
67500	0
67600	0
67700	0
67800	0
67900	0
68000	1
68100	0
68200	0
68300	1
68400	0
68500	1
68600	1
68700	1
68800	1
68900	1
69000	1
69100	1
69200	1
69300	1
69400	1
69500	1
69600	1
69700	1
69800	1
69900	1
70000	1
70100	1
70200	1
70300	1
70400	1
70500	1
70600	1
70700	1
70800	1
70900	1
71000	1
71100	1
71200	1
71300	1
71400	1
71500	1
71600	1
71700	1
71800	1
71900	1
72000	1
72100	1
72200	1
72300	1
72400	1
72500	1
72600	1
72700	1
72800	1
72900	1
73000	1
73100	1
73200	1
73300	1
73400	1
73500	1
73600	1
73700	1
73800	1
73900	1
74000	1
74100	1
74200	1
74300	1
74400	1
74500	1
74600	1
74700	0
74800	0
74900	0
75000	0
75100	0
75200	0
75300	1
75400	0
75500	0
75600	0
75700	0
75800	0
75900	0
76000	0
76100	0
76200	0
76300	0
76400	0
76500	0
76600	0
76700	0
76800	0
76900	0
77000	1
77100	2
77200	2
77300	2
77400	2
77500	2
77600	2
77700	1
77800	1
77900	1
78000	0
78100	0
78200	0
78300	1
78400	0
78500	0
78600	1
78700	1
78800	1
78900	1
79000	1
79100	1
79200	1
79300	1
79400	1
79500	1
79600	0
79700	1
79800	0
79900	0
80000	0
80100	0
80200	0
80300	0
80400	0
80500	0
80600	0
80700	1
80800	1
80900	1
81000	0
81100	0
81200	1
81300	0
81400	0
81500	0
81600	0
81700	0
81800	0
81900	0
82000	0
82100	1
82200	0
82300	0
82400	1
82500	1
82600	1
82700	1
82800	1
82900	2
83000	2
83100	2
83200	2
83300	2
83400	2
83500	2
83600	2
83700	3
83800	3
83900	3
84000	3
84100	3
84200	3
84300	3
84400	3
84500	3
84600	3
84700	3
84800	3
84900	3
85000	3
85100	3
85200	3
85300	3
85400	3
85500	3
85600	3
85700	3
85800	3
85900	3
86000	3
86100	3
86200	3
86300	3
86400	3
86500	3
86600	3
86700	2
86800	3
86900	3
87000	3
87100	3
87200	3
87300	3
87400	3
87500	3
87600	3
87700	3
87800	3
87900	3
88000	3
88100	3
88200	3
88300	3
88400	3
88500	3
88600	3
88700	3
88800	3
88900	3
89000	3
89100	3
89200	3
89300	3
89400	3
89500	3
89600	2
89700	3
89800	3
89900	3
90000	3
90100	3
90200	3
90300	3
90400	3
90500	3
90600	2
90700	2
90800	2
90900	2
91000	2
91100	2
91200	2
91300	2
91400	2
91500	2
91600	2
91700	2
91800	2
91900	1
92000	1
92100	1
92200	1
92300	1
92400	1
92500	1
92600	1
92700	1
92800	1
92900	1
93000	1
93100	1
93200	1
93300	1
93400	1
93500	1
93600	1
93700	1
93800	1
93900	1
94000	1
94100	1
94200	1
94300	1
94400	1
94500	1
94600	1
94700	1
94800	1
94900	1
95000	1
95100	1
95200	1
95300	1
95400	1
95500	1
95600	1
95700	1
95800	1
95900	2
96000	2
96100	2
96200	2
96300	2
96400	2
96500	1
96600	1
96700	1
96800	1
96900	3
97000	1
97100	1
97200	2
97300	1
97400	2
97500	2
97600	2
97700	2
97800	1
97900	1
98000	1
98100	1
98200	1
98300	1
98400	1
98500	1
98600	1
98700	1
98800	2
98900	2
99000	2
99100	3
99200	2
99300	3
99400	3
99500	3
99600	3
99700	3
99800	3
99900	3
100000	3
100100	3
100200	3
100300	3
100400	3
100500	3
100600	3
100700	2
100800	3
100900	3
101000	3
101100	3
101200	3
101300	3
101400	4
101500	4
101600	4
101700	4
101800	2
101900	4
102000	3
102100	2
102200	3
102300	4
102400	4
102500	4
102600	4
102700	4
102800	4
102900	4
103000	4
103100	4
103200	4
103300	4
103400	4
103500	4
103600	4
103700	4
103800	4
103900	4
104000	4
104100	4
104200	4
104300	4
104400	4
104500	4
104600	4
104700	4
104800	4
104900	4
105000	4
105100	4
105200	4
105300	4
105400	4
105500	4
105600	4
105700	4
105800	4
105900	4
106000	3
106100	3
106200	3
106300	3
106400	3
106500	3
106600	3
106700	3
106800	3
106900	3
107000	3
107100	3
107200	3
107300	3
107400	3
107500	3
107600	3
107700	3
107800	3
107900	3
108000	3
108100	3
108200	3
108300	3
108400	3
108500	3
108600	3
108700	3
108800	3
108900	3
109000	3
109100	3
109200	3
109300	3
109400	3
109500	3
109600	3
109700	3
109800	3
109900	3
110000	3
110100	3
110200	3
110300	3
110400	3
110500	3
110600	3
110700	3
110800	3
110900	3
111000	3
111100	3
111200	3
111300	3
111400	3
111500	3
111600	3
111700	3
111800	3
